frame,score,label,min_width_cm,median_width_cm,pinch_points,full_blockages,obstructions
2640_Locksley_00020.jpg,100,comfortable,98.0,285.8999938964844,0,0,fence|wall|vegetation|street light|pole|utility pole|traffic sign (front)|trash can
2640_Locksley_00035.jpg,100,comfortable,37.5,396.20001220703125,0,0,fence|wall|vegetation|street light|pole|utility pole|trash can|car
2647_Glendale_00030.jpg,100,comfortable,26.899999618530273,694.4000244140625,1,0,fence|vegetation|pole|utility pole|trash can|bicycle|car|motorcycle
2647_Glendale_00033.jpg,100,comfortable,37.79999923706055,345.70001220703125,1,0,fence|wall|vegetation|pole|utility pole|traffic sign (back)|traffic sign (front)|trash can|car|motorcycle
2647_Glendale_00035.jpg,98,comfortable,12.100000381469727,376.0,2,0,fence|wall|vegetation|pole|utility pole|traffic sign (back)|traffic sign (front)|trash can|bicycle|car|motorcycle
2647_Glendale_00037.jpg,100,comfortable,17.100000381469727,178.6999969482422,0,0,wall|vegetation|pole|utility pole|traffic sign (front)|car|motorcycle
2647_Glendale_00040.jpg,100,comfortable,7.699999809265137,198.5,0,0,fence|wall|vegetation|utility pole|trash can|car|motorcycle|truck
2647_Glendale_00042.jpg,65,constrained,21.600000381469727,181.60000610351562,1,0,fence|wall|vegetation|utility pole|trash can|car|motorcycle|truck
2647_Glendale_00055.jpg,100,comfortable,6.5,368.79998779296875,0,0,wall|vegetation|pole|utility pole|trash can|car
2647_Glendale_00056.jpg,100,comfortable,26.5,366.20001220703125,0,0,wall|vegetation|pole|utility pole|trash can|car
2647_Glendale_00057.jpg,100,comfortable,80.19999694824219,307.0,0,0,fence|wall|vegetation|pole|utility pole|trash can|car
2647_Glendale_00076.jpg,100,comfortable,45.099998474121094,338.29998779296875,0,0,fence|vegetation|pole|utility pole
2653_Locksley_00005.jpg,91,comfortable,13.199999809265137,224.0,1,0,fence|wall|vegetation|pole|utility pole|traffic sign (back)|trash can|bus|car|motorcycle|truck
2653_Locksley_00022.jpg,100,comfortable,35.20000076293945,268.70001220703125,0,0,fence|wall|vegetation|fire hydrant|pole|utility pole|traffic sign (front)|car
2655_Locksley_00010.jpg,100,comfortable,36.900001525878906,266.3999938964844,0,0,fence|wall|vegetation|mailbox|pole|utility pole|trash can|car
2655_Locksley_00036.jpg,100,comfortable,50.400001525878906,553.5999755859375,0,0,fence|wall|vegetation|pole|car|truck
2655_Locksley_00037.jpg,100,comfortable,39.20000076293945,546.0999755859375,0,0,fence|wall|vegetation|pole|trash can|car|motorcycle|truck
2655_Locksley_00038.jpg,100,comfortable,46.79999923706055,410.8999938964844,0,0,fence|wall|vegetation|pole|utility pole|trash can|car|truck
2655_Locksley_00039.jpg,100,comfortable,37.29999923706055,232.60000610351562,0,0,fence|wall|vegetation|pole|utility pole|car|truck
2655_Locksley_00040.jpg,100,comfortable,95.69999694824219,321.0,0,0,fence|wall|vegetation|utility pole|trash can|car
2655_Locksley_00045.jpg,100,comfortable,71.0999984741211,488.29998779296875,0,0,fence|wall|vegetation|pole|utility pole|traffic sign (front)|trash can|car
2655_Locksley_00065.jpg,100,comfortable,28.799999237060547,533.0999755859375,0,0,fence|wall|vegetation|street light|pole|utility pole|car
2655_Locksley_00085.jpg,100,comfortable,7.400000095367432,240.60000610351562,0,0,fence|wall|vegetation|pole|traffic sign (back)|traffic sign (front)|car
2655_Locksley_00115.jpg,100,comfortable,57.599998474121094,426.8999938964844,0,0,fence|wall|vegetation|traffic sign (front)|trash can|car
2655_Locksley_00117.jpg,100,comfortable,31.5,309.29998779296875,0,0,fence|wall|vegetation|pole|traffic sign (front)|bicycle|car
2655_Locksley_00118.jpg,100,comfortable,40.20000076293945,287.29998779296875,0,0,fence|wall|vegetation|car
2655_Locksley_00119.jpg,100,comfortable,105.80000305175781,278.6000061035156,0,0,fence|wall|vegetation|pole|traffic sign (front)|trash can|car
2655_Locksley_00120.jpg,100,comfortable,44.900001525878906,261.3999938964844,0,0,fence|wall|vegetation|pole|utility pole|traffic sign (front)|trash can|car
2655_Locksley_00135.jpg,100,comfortable,38.5,233.8000030517578,0,0,fence|wall|vegetation|pole|utility pole|traffic sign (front)|trash can|car
2660_Waverly_00000.jpg,100,comfortable,46.29999923706055,268.20001220703125,0,0,fence|wall|vegetation|pole|utility pole|trash can|car
2660_Waverly_00003.jpg,90,comfortable,59.29999923706055,210.0,1,0,fence|wall|vegetation|street light|pole|utility pole|trash can|car
2660_Waverly_00005.jpg,35,failure,12.399999618530273,139.3000030517578,2,0,fence|wall|vegetation|pole|utility pole|trash can|car
2660_Waverly_00007.jpg,30,failure,43.099998474121094,145.60000610351562,3,0,fence|vegetation|utility pole|trash can|car
2660_Waverly_00036.jpg,100,comfortable,32.29999923706055,231.8000030517578,0,0,fence|wall|vegetation|utility pole|trash can|car
2660_Waverly_00040.jpg,78,comfortable,7.0,254.89999389648438,2,0,fence|wall|vegetation|street light|utility pole|trash can|car
2660_Waverly_00080.jpg,92,comfortable,16.100000381469727,257.79998779296875,1,0,fence|wall|vegetation|street light|pole|utility pole|trash can|car|motorcycle|truck
2660_Waverly_00090.jpg,100,comfortable,13.100000381469727,219.89999389648438,0,0,fence|wall|vegetation|utility pole|trash can|car|truck
2660_Waverly_00100.jpg,100,comfortable,5.400000095367432,292.3999938964844,0,0,fence|wall|vegetation|pole|utility pole|car|truck
2664_Locksley_00005.jpg,100,comfortable,32.5,330.79998779296875,0,0,fence|wall|vegetation|pole|utility pole|traffic sign (front)|car|motorcycle|truck
2664_Locksley_00008.jpg,100,comfortable,8.699999809265137,395.70001220703125,0,0,fence|guard rail|wall|vegetation|fire hydrant|pole|utility pole|traffic sign (front)|trash can|car|motorcycle|truck
2664_Locksley_00010.jpg,100,comfortable,16.5,377.29998779296875,0,0,fence|guard rail|wall|vegetation|fire hydrant|pole|utility pole|traffic sign (front)|trash can|car|truck
2664_Locksley_00015.jpg,100,comfortable,14.899999618530273,642.5,0,0,fence|wall|vegetation|pole|utility pole|traffic sign (back)|traffic sign (front)|trash can|car
2664_Locksley_00018.jpg,100,comfortable,3.700000047683716,413.3999938964844,1,0,fence|wall|vegetation|pole|utility pole|traffic sign (back)|traffic sign (front)|trash can|car|truck
2664_Locksley_00020.jpg,100,comfortable,16.100000381469727,322.5,1,0,fence|guard rail|wall|vegetation|pole|utility pole|traffic sign (back)|traffic sign (front)|trash can|car|motorcycle
2664_Locksley_00023.jpg,100,comfortable,5.400000095367432,353.8999938964844,1,0,fence|wall|vegetation|pole|utility pole|traffic sign (front)|trash can|car|motorcycle|truck
2664_Locksley_00025.jpg,91,comfortable,21.200000762939453,368.79998779296875,2,0,fence|wall|vegetation|pole|utility pole|trash can|car
2664_Locksley_00026.jpg,66,constrained,22.899999618530273,336.5,2,0,fence|wall|vegetation|pole|utility pole|traffic sign (back)|traffic sign (front)|trash can|car
2664_Locksley_00027.jpg,27,failure,1.7999999523162842,110.4000015258789,2,0,fence|wall|vegetation|pole|utility pole|traffic sign (front)|trash can|car
2664_Locksley_00030.jpg,85,comfortable,2.700000047683716,218.5,2,0,fence|wall|vegetation|pole|utility pole|trash can|car|motorcycle
2664_Locksley_00033.jpg,80,comfortable,20.399999618530273,215.10000610351562,2,0,fence|guard rail|wall|vegetation|pole|utility pole|traffic sign (front)|trash can|car
2664_Locksley_00035.jpg,100,comfortable,8.5,218.10000610351562,0,0,fence|wall|vegetation|pole|trash can|car|truck
2664_Locksley_00036.jpg,90,comfortable,4.599999904632568,184.89999389648438,1,0,fence|wall|vegetation|pole|utility pole|trash can|car
2664_Locksley_00040.jpg,100,comfortable,29.0,377.79998779296875,0,0,fence|wall|vegetation|pole|utility pole|car
2664_Locksley_00043.jpg,100,comfortable,11.899999618530273,420.20001220703125,0,0,fence|wall|vegetation|pole|car
2664_Locksley_00045.jpg,100,comfortable,8.199999809265137,523.2000122070312,0,0,fence|wall|vegetation|pole|utility pole|trash can|car
2664_Locksley_00050.jpg,100,comfortable,3.700000047683716,386.79998779296875,0,0,wall|vegetation|pole|utility pole|car|truck
2664_Locksley_00053.jpg,100,comfortable,15.899999618530273,397.20001220703125,0,0,fence|wall|vegetation|pole|utility pole|car|motorcycle
2664_Locksley_00056.jpg,100,comfortable,2.9000000953674316,368.6000061035156,0,0,fence|wall|vegetation|pole|utility pole|car
2664_Locksley_00058.jpg,100,comfortable,11.300000190734863,275.3999938964844,0,0,wall|vegetation|utility pole|car|truck
2664_Locksley_00080.jpg,100,comfortable,90.19999694824219,444.20001220703125,1,0,wall|vegetation|pole|utility pole|car
2664_Locksley_00083.jpg,100,comfortable,4.0,401.0,1,0,wall|vegetation|pole|utility pole|car
2664_Locksley_00085.jpg,88,comfortable,45.900001525878906,358.0,2,0,wall|vegetation|pole|utility pole|car|motorcycle
2664_Locksley_00086.jpg,67,constrained,23.799999237060547,321.6000061035156,3,0,wall|vegetation|pole|utility pole|car
2664_Locksley_00087.jpg,68,constrained,15.5,234.5,3,0,fence|wall|vegetation|pole|utility pole|trash can|car
2664_Locksley_00095.jpg,100,comfortable,400.5,464.8999938964844,0,0,wall|vegetation|car
2664_Locksley_00100.jpg,100,comfortable,199.5,388.1000061035156,0,0,wall|vegetation|pole|trash can|car
2664_Locksley_00103.jpg,100,comfortable,218.60000610351562,726.0,0,0,fence|wall|vegetation|pole|trash can
2664_Locksley_00104.jpg,100,comfortable,189.3000030517578,644.9000244140625,0,0,wall|vegetation|pole|traffic sign (front)|trash can
2664_Locksley_00105.jpg,100,comfortable,162.39999389648438,265.29998779296875,0,0,fence|wall|vegetation|traffic sign (front)|trash can
2664_Locksley_00106.jpg,100,comfortable,236.0,298.5,0,0,vegetation|traffic sign (front)|trash can
2667_Glendale_00000.jpg,100,comfortable,38.599998474121094,317.70001220703125,0,0,fence|wall|vegetation|utility pole|car
2667_Glendale_00015.jpg,100,comfortable,15.100000381469727,965.2000122070312,0,0,fence|wall|vegetation|pole|utility pole|car
2667_Glendale_00065.jpg,100,comfortable,28.600000381469727,362.70001220703125,0,0,wall|vegetation|pole|utility pole|traffic sign (front)|car
2667_Glendale_00070.jpg,100,comfortable,9.600000381469727,392.5,0,0,fence|wall|vegetation|pole|utility pole|trash can|car|trailer
2670_2698_00010.jpg,100,comfortable,8.600000381469727,247.89999389648438,0,0,fence|wall|vegetation|pole|utility pole|car
2670_2698_00015.jpg,100,comfortable,5.400000095367432,320.29998779296875,1,0,fence|wall|vegetation|pole|utility pole|car
2670_2698_00016.jpg,100,comfortable,20.200000762939453,341.29998779296875,0,0,fence|vegetation|pole|car
2670_2698_00017.jpg,100,comfortable,29.0,338.3999938964844,0,0,vegetation|car
2670_2698_00019.jpg,100,comfortable,3.4000000953674316,292.6000061035156,2,0,vegetation|car
2670_2698_00020.jpg,100,comfortable,153.0,335.70001220703125,0,0,vegetation|car
2677_Locksley_00015.jpg,100,comfortable,32.79999923706055,552.0,0,0,fence|wall|vegetation|pole|utility pole|trash can|bicycle|car
2677_Locksley_00025.jpg,100,comfortable,50.70000076293945,268.1000061035156,0,0,fence|wall|vegetation|pole|utility pole|trash can|car|truck
2677_Locksley_00035.jpg,100,comfortable,86.9000015258789,324.5,0,0,fence|wall|vegetation|pole|utility pole|traffic sign (back)|trash can|car
2677_Locksley_00040.jpg,100,comfortable,65.80000305175781,328.0,0,0,fence|wall|vegetation|pole|traffic sign (front)|trash can|car
2677_Locksley_00043.jpg,100,comfortable,88.80000305175781,316.70001220703125,0,0,fence|wall|vegetation|pole|utility pole|traffic sign (back)|traffic sign (front)|trash can|car
2677_Locksley_00045.jpg,100,comfortable,6.400000095367432,304.70001220703125,0,0,fence|wall|vegetation|pole|utility pole|traffic sign (front)|trash can|car
2677_Locksley_00047.jpg,100,comfortable,108.19999694824219,325.5,0,0,fence|wall|vegetation|pole|utility pole|traffic sign (front)|trash can|car
2677_Locksley_00055.jpg,100,comfortable,48.400001525878906,270.70001220703125,0,0,fence|wall|vegetation|pole|utility pole|traffic sign (back)|traffic sign (front)|trash can|car
2677_Locksley_00070.jpg,100,comfortable,37.29999923706055,272.3999938964844,0,0,fence|wall|vegetation|fire hydrant|mailbox|pole|utility pole|traffic sign (back)|traffic sign (front)|trash can|car
2683_Waverly_00035.jpg,100,comfortable,7.400000095367432,709.9000244140625,2,0,fence|wall|vegetation|pole|utility pole|trash can|car
2683_Waverly_00038.jpg,71,comfortable,2.799999952316284,267.8999938964844,2,0,fence|wall|vegetation|pole|utility pole|trash can|car
2683_Waverly_00039.jpg,0,failure,9.5,141.39999389648438,2,0,fence|wall|vegetation|utility pole|trash can|car
2683_Waverly_00040.jpg,100,comfortable,11.0,161.6999969482422,0,0,fence|wall|vegetation|pole|utility pole|trash can|car
2683_Waverly_00043.jpg,100,comfortable,19.899999618530273,349.70001220703125,1,0,fence|wall|vegetation|pole|traffic sign (back)|trash can|car
2683_Waverly_00045.jpg,100,comfortable,16.0,719.9000244140625,0,0,fence|wall|vegetation|trash can|car
2683_Waverly_00048.jpg,100,comfortable,59.400001525878906,589.9000244140625,0,0,fence|wall|vegetation|trash can|car
2683_Waverly_00049.jpg,80,comfortable,4.199999809265137,656.2999877929688,2,0,fence|wall|vegetation|pole|trash can|car
2683_Waverly_00050.jpg,100,comfortable,32.20000076293945,553.5999755859375,0,1,fence|wall|vegetation|trash can|car
2683_Waverly_00051.jpg,40,constrained,7.400000095367432,452.8999938964844,2,0,fence|wall|vegetation|pole|utility pole|trash can|car
2683_Waverly_00052.jpg,0,failure,1.600000023841858,99.80000305175781,2,1,wall|vegetation|utility pole|trash can|car
2706_Locksley_00005.jpg,100,comfortable,11.300000190734863,349.8999938964844,0,0,fence|wall|vegetation|street light|pole|utility pole|traffic sign (back)|traffic sign (front)|trash can|car|motorcycle
2706_Locksley_00030.jpg,100,comfortable,32.400001525878906,316.29998779296875,0,0,vegetation|pole|car
2706_Locksley_00040.jpg,100,comfortable,59.099998474121094,407.8999938964844,0,0,fence|wall|vegetation|pole|utility pole|trash can|car
2706_Locksley_00045.jpg,100,comfortable,15.300000190734863,223.3000030517578,0,0,fence|wall|vegetation|pole|utility pole|trash can|car
2706_Locksley_00050.jpg,100,comfortable,109.69999694824219,260.1000061035156,0,0,fence|wall|vegetation|street light|pole|utility pole|car
2706_Locksley_00075.jpg,100,comfortable,49.70000076293945,331.5,0,0,fence|wall|vegetation|pole|utility pole|car
2706_Waverly_00025.jpg,100,comfortable,50.099998474121094,268.1000061035156,0,0,fence|wall|vegetation|pole|utility pole|trash can|bicycle|car
2706_Waverly_00030.jpg,100,comfortable,45.400001525878906,345.5,0,0,fence|wall|vegetation|pole|utility pole|trash can|car|truck
2706_Waverly_00050.jpg,96,comfortable,18.600000381469727,241.5,1,0,wall|vegetation|pole|utility pole|car
2706_Waverly_00051.jpg,100,comfortable,34.599998474121094,249.1999969482422,0,0,wall|vegetation|pole|utility pole|car
2706_Waverly_00055.jpg,100,comfortable,96.5999984741211,344.5,0,0,fence|wall|vegetation|trash can|car
2706_Waverly_00070.jpg,100,comfortable,61.29999923706055,319.8999938964844,0,0,fence|wall|vegetation|pole|car
2715_Glendale_00003.jpg,100,comfortable,29.700000762939453,848.2999877929688,0,0,fence|wall|vegetation|pole|utility pole|trash can|bicycle|car
2715_Glendale_00005.jpg,100,comfortable,10.699999809265137,762.5,0,0,fence|wall|vegetation|trash can|bicycle|car
2715_Glendale_00009.jpg,100,comfortable,5.5,575.7000122070312,0,0,fence|wall|vegetation|trash can|car
2715_Glendale_00011.jpg,100,comfortable,64.0999984741211,423.70001220703125,0,0,vegetation|car
2715_Glendale_00014.jpg,100,comfortable,11.0,466.0,0,0,wall|vegetation|bench|car
2715_Glendale_00017.jpg,100,comfortable,45.79999923706055,443.1000061035156,0,0,fence|wall|vegetation|pole|utility pole|traffic sign (back)|bicycle|car|motorcycle
2715_Glendale_00020.jpg,100,comfortable,11.600000381469727,471.0,0,0,fence|wall|vegetation|trash can|car|motorcycle
2715_Glendale_00023.jpg,100,comfortable,12.300000190734863,492.70001220703125,0,0,wall|vegetation|car
2715_Glendale_00025.jpg,100,comfortable,60.599998474121094,505.20001220703125,0,0,wall|vegetation|bicycle|bus|car
2715_Glendale_00027.jpg,100,comfortable,39.79999923706055,492.20001220703125,0,0,wall|vegetation|utility pole|car
2715_Glendale_00051.jpg,100,comfortable,25.899999618530273,386.79998779296875,0,0,wall|vegetation|pole|utility pole|car
2715_Glendale_00065.jpg,100,comfortable,15.300000190734863,315.5,0,0,wall|vegetation|pole|utility pole|car
2731_Locksley_00000.jpg,100,comfortable,45.29999923706055,317.70001220703125,0,0,fence|wall|vegetation|street light|pole|utility pole|trash can|car
2731_Locksley_00005.jpg,100,comfortable,13.699999809265137,323.20001220703125,0,0,fence|wall|vegetation|pole|utility pole|trash can|car|motorcycle|truck
2731_Locksley_00030.jpg,100,comfortable,26.899999618530273,446.20001220703125,0,0,fence|wall|vegetation|street light|pole|utility pole|car|trailer|truck
2731_Locksley_00038.jpg,100,comfortable,6.199999809265137,439.1000061035156,0,0,fence|wall|vegetation|pole|utility pole|traffic sign (back)|trash can|car
2731_Locksley_00060.jpg,100,comfortable,36.0,285.5,1,0,fence|wall|vegetation|fire hydrant|pole|traffic sign (front)|trash can|car
2731_Locksley_00065.jpg,100,comfortable,6.5,271.0,1,0,fence|wall|vegetation|fire hydrant|pole|traffic sign (front)|trash can|car
2731_Locksley_00070.jpg,99,comfortable,3.200000047683716,481.5,1,0,fence|wall|vegetation|pole|utility pole|traffic sign (front)|trash can|car
2731_Locksley_00073.jpg,89,comfortable,12.600000381469727,709.7999877929688,2,0,wall|vegetation|mailbox|utility pole|traffic sign (front)|trash can|car
2731_Locksley_00075.jpg,83,comfortable,31.100000381469727,246.89999389648438,1,0,fence|wall|vegetation|pole|utility pole|traffic sign (front)|trash can|car
2731_Locksley_00076.jpg,82,comfortable,20.100000381469727,190.1999969482422,1,0,fence|wall|vegetation|pole|utility pole|trash can|car
2731_Locksley_00077.jpg,75,comfortable,19.600000381469727,179.8000030517578,2,0,fence|wall|vegetation|mailbox|utility pole|traffic sign (back)|car
2731_Locksley_00079.jpg,45,constrained,6.5,185.89999389648438,1,0,fence|wall|vegetation|mailbox|utility pole|traffic sign (front)|car
2731_Locksley_00085.jpg,100,comfortable,14.899999618530273,507.0,1,0,wall|vegetation|pole|utility pole|traffic sign (front)|car
2731_Locksley_00100.jpg,88,comfortable,5.5,188.39999389648438,1,0,wall|vegetation|pole|utility pole|car
2736_Locksley_00030.jpg,100,comfortable,4.400000095367432,441.8999938964844,0,0,fence|wall|vegetation|pole|utility pole|traffic sign (front)|car
2740_Waverly_00030.jpg,100,comfortable,59.79999923706055,392.79998779296875,0,0,fence|wall|vegetation|pole|utility pole|car
2745_Locksley_00045.jpg,100,comfortable,52.099998474121094,415.20001220703125,0,0,fence|wall|vegetation|pole|utility pole|traffic sign (front)|trash can|car
2748_2756_00000.jpg,96,comfortable,8.199999809265137,241.5,0,0,fence|guard rail|wall|vegetation|street light|pole|traffic sign (back)|traffic sign (front)|car
2748_2756_00005.jpg,100,comfortable,19.399999618530273,251.6999969482422,0,0,fence|wall|vegetation|mailbox|pole|utility pole|traffic sign (front)|car|motorcycle
2748_2756_00025.jpg,100,comfortable,131.0,353.6000061035156,0,0,fence|vegetation|pole|car
2748_2756_00050.jpg,100,comfortable,9.300000190734863,720.0,0,0,fence|vegetation|pole|utility pole|traffic sign (back)|car
2748_2756_00051.jpg,100,comfortable,90.5999984741211,345.20001220703125,0,0,fence|vegetation|pole|utility pole|car
2748_2756_00053.jpg,100,comfortable,15.199999809265137,260.5,0,0,fence|wall|vegetation|pole|trash can|car
2748_2756_00054.jpg,100,comfortable,185.8000030517578,386.3999938964844,0,0,fence|vegetation|pole|utility pole|car
2748_2756_00065.jpg,100,comfortable,358.0,462.3999938964844,0,0,vegetation|pole|utility pole|car
2748_2756_00066.jpg,100,comfortable,306.1000061035156,443.29998779296875,0,0,fence|vegetation|pole|bicycle|car
2748_2756_00067.jpg,100,comfortable,417.1000061035156,475.5,0,0,fence|vegetation|pole|car
2749_Waverly_00005.jpg,100,comfortable,2.5,422.70001220703125,1,0,fence|wall|vegetation|pole|utility pole|trash can|car
2749_Waverly_00010.jpg,100,comfortable,5.699999809265137,301.6000061035156,0,0,fence|wall|vegetation|pole|utility pole|car
2749_Waverly_00011.jpg,100,comfortable,32.70000076293945,353.70001220703125,0,0,fence|wall|vegetation|pole|traffic sign (back)|car
2749_Waverly_00013.jpg,100,comfortable,37.599998474121094,649.0,0,0,fence|wall|vegetation|pole|utility pole|car
2749_Waverly_00015.jpg,100,comfortable,27.899999618530273,616.5,0,0,fence|wall|vegetation|pole|car
2749_Waverly_00017.jpg,100,comfortable,2.4000000953674316,406.5,1,0,fence|wall|vegetation|pole|utility pole|car
2749_Waverly_00018.jpg,92,comfortable,2.0999999046325684,292.5,1,0,fence|wall|vegetation|pole|utility pole|bicycle|car|truck
2749_Waverly_00037.jpg,100,comfortable,38.0,578.0,0,0,fence|wall|vegetation|mailbox|pole|utility pole|car
2749_Waverly_00038.jpg,100,comfortable,4.5,510.0,0,0,fence|wall|vegetation|mailbox|pole|utility pole|car
2749_Waverly_00040.jpg,100,comfortable,3.799999952316284,224.39999389648438,1,0,fence|wall|vegetation|fire hydrant|street light|pole|utility pole|car
2749_Waverly_00080.jpg,100,comfortable,100.9000015258789,336.8999938964844,0,0,wall|vegetation|pole|utility pole|traffic sign (front)|trash can|car|motorcycle
2749_Waverly_00085.jpg,100,comfortable,31.200000762939453,313.20001220703125,0,0,wall|vegetation|utility pole|trash can|car
2749_Waverly_00090.jpg,100,comfortable,6.599999904632568,332.3999938964844,0,0,fence|wall|vegetation|street light|pole|utility pole|trash can|car
2749_Waverly_00125.jpg,100,comfortable,40.5,589.7000122070312,0,0,fence|wall|vegetation|pole|utility pole|traffic sign (front)|trash can|car
2749_Waverly_00128.jpg,87,comfortable,10.0,613.0999755859375,1,0,fence|wall|vegetation|pole|utility pole|trash can|car
2749_Waverly_00130.jpg,89,comfortable,2.4000000953674316,388.5,1,0,fence|wall|vegetation|pole|utility pole|trash can|car
2749_Waverly_00140.jpg,100,comfortable,6.5,181.60000610351562,0,0,fence|wall|vegetation|pole|utility pole|traffic sign (front)|trash can|car
2749_Waverly_00150.jpg,83,comfortable,28.100000381469727,220.89999389648438,1,0,fence|wall|vegetation|pole|utility pole|trash can|car|motorcycle
2749_Waverly_00155.jpg,100,comfortable,54.599998474121094,352.29998779296875,0,0,fence|wall|vegetation|pole|utility pole|trash can|car
